date,mission,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,STATION_x,NAME_x,DATE,AWND_x,FMTM,PGTM,PRCP_x,TAVG_x,TMAX_x,TMIN_x,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08,WT10,STATION_y,NAME_y,AWND_y,PRCP_y,SNWD,TAVG_y,TMAX_y,TMIN_y,TOBS,WESD
2012-05-05,1,2012,5,18,5,5,126,False,False,False,False,False,False,1336176000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-05,4.03,0.0,559.0,0.0,0.0,56.0,42.0,0.0,150,200,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.22,0.0,28.0,36.0,41.0,34.0,35.0,12.7
2012-05-06,0,2012,5,18,6,6,127,False,False,False,False,False,False,1336262400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-06,3.13,0.0,1715.0,0.0,0.0,63.0,38.0,0.0,320,310,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.0,27.0,44.0,55.0,34.0,43.0,12.1
2012-05-07,0,2012,5,19,7,0,128,False,False,False,False,False,False,1336348800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-07,2.68,0.0,1401.0,0.0,0.0,74.0,46.0,0.0,300,290,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.0,22.0,52.0,64.0,42.0,49.0,11.1
2012-05-08,0,2012,5,19,8,1,129,False,False,False,False,False,False,1336435200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-08,3.36,0.0,1246.0,0.0,0.0,65.0,49.0,0.0,160,260,10.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.0,20.0,50.0,59.0,38.0,39.0,10.0
2012-05-09,0,2012,5,19,9,2,130,False,False,False,False,False,False,1336521600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-09,5.59,0.0,1724.0,0.01,0.0,56.0,45.0,0.0,310,350,16.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.0,20.0,37.0,45.0,32.0,32.0,9.5
2012-05-10,0,2012,5,19,10,3,131,False,False,False,False,False,False,1336608000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-10,3.8,0.0,1633.0,0.0,0.0,58.0,38.0,0.0,300,300,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.22,0.0,20.0,37.0,45.0,32.0,33.0,9.3
2012-05-11,1,2012,5,19,11,4,132,False,False,False,False,False,False,1336694400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-11,4.47,0.0,1127.0,0.0,0.0,64.0,43.0,0.0,310,320,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",2.01,0.0,19.0,46.0,58.0,33.0,45.0,8.5
2012-05-12,0,2012,5,19,12,5,133,False,False,False,False,False,False,1336780800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-12,3.8,0.0,1347.0,0.0,0.0,73.0,46.0,0.0,300,310,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",2.01,0.0,14.0,55.0,67.0,44.0,51.0,7.5
2012-05-13,1,2012,5,19,13,6,134,False,False,False,False,False,False,1336867200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-13,4.25,0.0,1312.0,0.0,0.0,74.0,49.0,0.0,310,310,14.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.0,9.0,60.0,74.0,49.0,57.0,5.8
2012-05-14,0,2012,5,20,14,0,135,False,False,False,False,False,False,1336953600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-14,3.58,0.0,1655.0,0.0,0.0,77.0,54.0,0.0,310,330,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.0,7.0,63.0,79.0,54.0,54.0,3.4
2012-05-15,0,2012,5,20,15,1,136,False,False,False,False,False,False,1337040000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-15,4.47,0.0,1044.0,0.0,0.0,75.0,50.0,0.0,40,210,15.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,4.0,56.0,65.0,47.0,47.0,2.2
2012-05-16,0,2012,5,20,16,2,137,False,False,False,False,False,False,1337126400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-16,5.37,0.0,1256.0,0.0,0.0,68.0,52.0,0.0,300,200,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,1.0,50.0,60.0,43.0,44.0,1.3
2012-05-17,0,2012,5,20,17,3,138,False,False,False,False,False,False,1337212800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-17,5.14,0.0,1833.0,0.47,0.0,64.0,45.0,0.0,250,280,17.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,1.0,45.0,53.0,39.0,41.0,0.7
2012-05-18,0,2012,5,20,18,4,139,False,False,False,False,False,False,1337299200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-18,5.59,0.0,814.0,0.0,0.0,60.0,45.0,0.0,160,120,16.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.0,0.0,43.0,52.0,37.0,38.0,0.1
2012-05-19,1,2012,5,20,19,5,140,False,False,False,False,False,False,1337385600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-19,1.34,0.0,1305.0,0.0,0.0,66.0,45.0,0.0,250,260,8.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.0,0.0,48.0,59.0,37.0,47.0,0.0
2012-05-20,0,2012,5,20,20,6,141,False,False,False,False,False,False,1337472000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-20,2.46,0.0,1426.0,0.16,0.0,59.0,54.0,0.0,180,190,8.9,16.1,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.34,0.0,0.0,49.0,52.0,46.0,48.0,0.0
2012-05-21,0,2012,5,21,21,0,142,False,False,False,False,False,False,1337558400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-21,7.16,0.0,1549.0,0.41,0.0,63.0,51.0,0.0,180,190,16.1,25.1,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.22,1.1,0.0,48.0,52.0,44.0,44.0,0.0
2012-05-22,0,2012,5,21,22,1,143,False,False,False,False,False,False,1337644800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-22,8.5,0.0,2301.0,0.12,0.0,55.0,50.0,0.0,170,200,17.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.12,1.1,0.0,42.0,45.0,40.0,42.0,0.0
2012-05-23,0,2012,5,21,23,2,144,False,False,False,False,False,False,1337731200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-23,9.4,0.0,1053.0,0.02,0.0,59.0,49.0,0.0,160,160,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.9,0.0,40.0,42.0,38.0,39.0,0.0
2012-05-24,1,2012,5,21,24,3,145,False,False,False,False,False,False,1337817600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-24,6.26,0.0,1626.0,0.01,0.0,62.0,49.0,0.0,320,320,17.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,43.0,51.0,38.0,42.0,0.0
2012-05-25,0,2012,5,21,25,4,146,False,False,False,False,False,False,1337904000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-25,3.58,0.0,1151.0,0.05,0.0,71.0,47.0,0.0,310,320,14.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.0,0.0,47.0,57.0,39.0,44.0,0.0
2012-05-26,1,2012,5,21,26,5,147,False,False,False,False,False,False,1337990400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-26,5.82,0.0,2254.0,0.0,0.0,74.0,48.0,0.0,170,180,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.22,0.0,0.0,52.0,62.0,44.0,47.0,0.0
2012-05-27,1,2012,5,21,27,6,148,False,False,False,False,False,False,1338076800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-27,6.71,0.0,1329.0,0.0,0.0,64.0,53.0,0.0,170,240,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,46.0,51.0,44.0,45.0,0.0
2012-05-28,1,2012,5,22,28,0,149,False,False,False,False,False,False,1338163200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-28,5.82,0.0,1027.0,0.0,0.0,63.0,52.0,0.0,220,180,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.3,0.0,44.0,47.0,41.0,41.0,0.0
2012-05-29,0,2012,5,22,29,1,150,False,False,False,False,False,False,1338249600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-29,3.13,0.0,455.0,0.0,0.0,62.0,47.0,0.0,220,210,8.9,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,44.0,50.0,39.0,42.0,0.0
2012-05-30,0,2012,5,22,30,2,151,False,False,False,False,False,False,1338336000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-30,3.13,0.0,543.0,0.02,0.0,66.0,52.0,0.0,250,220,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,49.0,57.0,41.0,48.0,0.0
2012-05-31,0,2012,5,22,31,3,152,True,False,False,False,False,False,1338422400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-05-31,4.25,0.0,1104.0,0.16,0.0,64.0,55.0,0.0,190,220,13.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.4,0.0,51.0,55.0,48.0,50.0,0.0
2012-06-01,0,2012,6,22,1,4,153,False,True,False,False,False,False,1338508800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-01,8.28,0.0,1514.0,0.09,0.0,69.0,54.0,0.0,190,220,16.1,21.9,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.8,0.0,53.0,57.0,49.0,49.0,0.0
2012-06-02,0,2012,6,22,2,5,154,False,False,False,False,False,False,1338595200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-02,5.37,0.0,1311.0,0.02,0.0,66.0,52.0,0.0,200,180,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,0.0,46.0,50.0,42.0,42.0,0.0
2012-06-03,0,2012,6,22,3,6,155,False,False,False,False,False,False,1338681600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-03,6.04,0.0,648.0,0.0,0.0,62.0,50.0,0.0,300,220,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.22,0.1,0.0,43.0,48.0,40.0,41.0,0.0
2012-06-04,0,2012,6,23,4,0,156,False,False,False,False,False,False,1338768000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-04,4.03,0.0,938.0,0.03,0.0,55.0,49.0,0.0,320,300,8.9,14.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.2,0.0,46.0,52.0,41.0,43.0,0.0
2012-06-05,0,2012,6,23,5,1,157,False,False,False,False,False,False,1338854400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-05,4.7,0.0,1514.0,0.49,0.0,58.0,47.0,0.0,50,200,14.1,23.9,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.9,0.0,40.0,43.0,38.0,38.0,0.0
2012-06-06,1,2012,6,23,6,2,158,False,False,False,False,False,False,1338940800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-06,5.82,0.0,1725.0,0.0,0.0,61.0,43.0,0.0,190,100,14.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.0,0.0,41.0,48.0,37.0,41.0,0.0
2012-06-07,0,2012,6,23,7,3,159,False,False,False,False,False,False,1339027200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-07,7.16,0.0,1247.0,0.55,0.0,61.0,49.0,0.0,180,170,19.9,25.9,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.7,0.0,43.0,48.0,40.0,40.0,0.0
2012-06-08,0,2012,6,23,8,4,160,False,False,False,False,False,False,1339113600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-08,6.04,0.0,1534.0,0.06,0.0,60.0,47.0,0.0,170,320,14.1,21.0,1.0,0.0,1.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,0.0,41.0,47.0,39.0,40.0,0.0
2012-06-09,1,2012,6,23,9,5,161,False,False,False,False,False,False,1339200000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-09,7.61,0.0,900.0,0.02,0.0,63.0,48.0,0.0,160,170,16.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.22,0.0,0.0,42.0,44.0,39.0,42.0,0.0
2012-06-10,1,2012,6,23,10,6,162,False,False,False,False,False,False,1339286400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-10,4.92,0.0,237.0,0.0,0.0,66.0,51.0,0.0,160,160,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.0,0.0,46.0,55.0,40.0,43.0,0.0
2012-06-11,0,2012,6,24,11,0,163,False,False,False,False,False,False,1339372800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-11,2.91,0.0,1952.0,0.01,0.0,76.0,52.0,0.0,310,260,8.1,16.1,0.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.22,0.0,0.0,54.0,65.0,43.0,52.0,0.0
2012-06-12,0,2012,6,24,12,1,164,False,False,False,False,False,False,1339459200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-12,6.71,0.0,2341.0,0.02,0.0,66.0,56.0,0.0,190,220,14.1,19.9,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.6,0.0,51.0,53.0,48.0,48.0,0.0
2012-06-13,0,2012,6,24,13,2,165,False,False,False,False,False,False,1339545600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-13,6.71,0.0,319.0,0.0,0.0,60.0,53.0,0.0,180,200,15.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.2,0.0,45.0,48.0,43.0,44.0,0.0
2012-06-14,0,2012,6,24,14,3,166,False,False,False,False,False,False,1339632000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-14,3.8,0.0,1415.0,0.0,0.0,61.0,51.0,0.0,310,310,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.22,0.0,0.0,46.0,52.0,42.0,42.0,0.0
2012-06-15,1,2012,6,24,15,4,167,False,False,False,False,False,False,1339718400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-15,1.79,0.0,1207.0,0.0,0.0,72.0,48.0,0.0,240,280,8.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.22,0.0,0.0,52.0,65.0,40.0,52.0,0.0
2012-06-16,0,2012,6,24,16,5,168,False,False,False,False,False,False,1339804800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-16,8.72,0.0,1255.0,0.0,0.0,73.0,61.0,0.0,180,180,18.1,29.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.3,0.0,55.0,60.0,52.0,54.0,0.0
2012-06-17,0,2012,6,24,17,6,169,False,False,False,False,False,False,1339891200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-17,9.17,0.0,1627.0,0.0,0.0,67.0,54.0,0.0,190,200,18.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.8,0.0,50.0,54.0,44.0,44.0,0.0
2012-06-18,0,2012,6,25,18,0,170,False,False,False,False,False,False,1339977600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-18,4.25,0.0,3.0,0.24,0.0,61.0,50.0,0.0,190,190,17.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.9,0.0,44.0,48.0,42.0,42.0,0.0
2012-06-19,0,2012,6,25,19,1,171,False,False,False,False,False,False,1340064000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-19,4.92,0.0,301.0,0.03,0.0,66.0,51.0,0.0,310,170,12.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,45.0,52.0,42.0,46.0,0.0
2012-06-20,0,2012,6,25,20,2,172,False,False,False,False,False,False,1340150400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-20,4.92,0.0,1753.0,0.0,0.0,74.0,50.0,0.0,320,320,14.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.12,0.0,0.0,54.0,66.0,42.0,55.0,0.0
2012-06-21,0,2012,6,25,21,3,173,False,False,False,False,False,False,1340236800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-21,3.58,0.0,2050.0,0.0,0.0,73.0,54.0,0.0,320,10,12.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.0,0.0,59.0,69.0,52.0,52.0,0.0
2012-06-22,0,2012,6,25,22,4,174,False,False,False,False,False,False,1340323200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-22,3.13,0.0,625.0,0.36,0.0,60.0,54.0,0.0,150,170,12.1,16.1,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.8,0.0,49.0,52.0,47.0,48.0,0.0
2012-06-23,0,2012,6,25,23,5,175,False,False,False,False,False,False,1340409600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-23,5.14,0.0,1316.0,0.66,0.0,61.0,52.0,0.0,180,190,17.0,23.9,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,0.0,47.0,52.0,44.0,44.0,0.0
2012-06-24,1,2012,6,25,24,6,176,False,False,False,False,False,False,1340496000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-24,2.91,0.0,1719.0,0.01,0.0,67.0,51.0,0.0,250,190,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.1,0.0,47.0,56.0,41.0,44.0,0.0
2012-06-25,1,2012,6,26,25,0,177,False,False,False,False,False,False,1340582400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-25,3.13,0.0,1802.0,0.0,0.0,66.0,52.0,0.0,250,230,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,48.0,56.0,42.0,46.0,0.0
2012-06-26,0,2012,6,26,26,1,178,False,False,False,False,False,False,1340668800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-26,4.92,0.0,523.0,0.01,0.0,64.0,50.0,0.0,80,210,14.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,0.0,45.0,47.0,43.0,44.0,0.0
2012-06-27,0,2012,6,26,27,2,179,False,False,False,False,False,False,1340755200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-27,2.91,0.0,1457.0,0.0,0.0,72.0,47.0,0.0,330,300,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.12,0.0,0.0,52.0,62.0,40.0,52.0,0.0
2012-06-28,1,2012,6,26,28,3,180,False,False,False,False,False,False,1340841600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-28,4.7,0.0,1255.0,0.0,0.0,73.0,52.0,0.0,290,230,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,57.0,70.0,51.0,52.0,0.0
2012-06-29,0,2012,6,26,29,4,181,False,False,False,False,False,False,1340928000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-29,5.82,0.0,1816.0,0.0,0.0,71.0,60.0,0.0,220,210,13.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,55.0,62.0,51.0,55.0,0.0
2012-06-30,0,2012,6,26,30,5,182,True,False,True,False,False,False,1341014400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-06-30,4.25,0.0,1125.0,0.0,0.0,69.0,59.0,0.0,300,220,13.0,18.1,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.4,0.0,56.0,62.0,53.0,53.0,0.0
2012-07-01,1,2012,7,26,1,6,183,False,True,False,True,False,False,1341100800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-01,2.91,0.0,1516.0,0.0,0.0,68.0,56.0,0.0,190,180,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.2,0.0,50.0,53.0,48.0,48.0,0.0
2012-07-02,0,2012,7,27,2,0,184,False,False,False,False,False,False,1341187200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-02,3.58,0.0,805.0,0.0,0.0,66.0,54.0,0.0,300,240,13.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,51.0,57.0,47.0,47.0,0.0
2012-07-03,0,2012,7,27,3,1,185,False,False,False,False,False,False,1341273600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-03,9.84,0.0,1049.0,0.01,0.0,65.0,54.0,0.0,190,190,21.0,33.1,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.6,0.0,46.0,49.0,43.0,43.0,0.0
2012-07-04,0,2012,7,27,4,2,186,False,False,False,False,False,False,1341360000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-04,4.47,0.0,1629.0,0.0,0.0,69.0,52.0,0.0,280,310,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.0,0.0,50.0,60.0,40.0,47.0,0.0
2012-07-05,1,2012,7,27,5,3,187,False,False,False,False,False,False,1341446400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-05,3.36,0.0,1904.0,0.0,0.0,75.0,51.0,0.0,290,310,12.1,13.0,0.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.67,0.0,0.0,55.0,67.0,46.0,52.0,0.0
2012-07-06,1,2012,7,27,6,4,188,False,False,False,False,False,False,1341532800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-06,2.24,0.0,1725.0,0.0,0.0,77.0,55.0,0.0,300,300,8.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.0,0.0,60.0,69.0,51.0,55.0,0.0
2012-07-07,1,2012,7,27,7,5,189,False,False,False,False,False,False,1341619200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-07,4.92,0.0,1658.0,0.0,0.0,77.0,56.0,0.0,300,320,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.0,0.0,62.0,73.0,52.0,60.0,0.0
2012-07-08,0,2012,7,27,8,6,190,False,False,False,False,False,False,1341705600,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-08,4.03,0.0,1632.0,0.0,0.0,79.0,58.0,0.0,310,300,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.12,0.0,0.0,66.0,76.0,58.0,60.0,0.0
2012-07-09,0,2012,7,28,9,0,191,False,False,False,False,False,False,1341792000,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-09,3.58,0.0,1258.0,0.0,0.0,78.0,57.0,0.0,320,250,12.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,63.0,71.0,57.0,57.0,0.0
2012-07-10,1,2012,7,28,10,1,192,False,False,False,False,False,False,1341878400,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-10,3.13,0.0,1023.0,0.0,0.0,73.0,53.0,0.0,320,230,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.0,0.0,59.0,67.0,53.0,53.0,0.0
2012-07-11,0,2012,7,28,11,2,193,False,False,False,False,False,False,1341964800,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-11,4.25,0.0,1534.0,0.0,0.0,79.0,58.0,0.0,330,280,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.67,0.0,0.0,61.0,72.0,52.0,57.0,0.0
2012-07-12,1,2012,7,28,12,3,194,False,False,False,False,False,False,1342051200,USW00024234,"SEATTLE BOEING FIELD, WA US",2012-07-12,3.58,0.0,1157.0,0.0,0.0,80.0,59.0,0.0,180,250,10.1,19.9,0.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,62.0,70.0,54.0,56.0,0.0
