"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08","WT10"
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-09","7.83",," 1451","0.19",,"66","53",,"  140","  150","19.9","23.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-10","5.59",," 1410","0.08",,"67","53",,"  220","  220","13.0","17.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-11","4.92",," 1731","0.01",,"66","53",,"  140","  270","12.1","18.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-12","3.80",," 1458","0.00",,"74","52",,"  310","  320","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-13","4.47",," 1753","0.00",,"72","55",,"   30","   30","14.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-14","3.36",," 1746","0.00",,"65","52",,"  300","  260","10.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-15","6.49",," 1438","0.21",,"62","50",,"  300","  290","12.1","16.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-16","6.93",," 1740","0.18",,"62","50",,"  160","  160","14.1","18.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-17","6.26",," 0308","0.00",,"63","52",,"  160","  200","13.0","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-18","4.92",," 1233","0.00",,"69","55",,"  320","  330","13.0","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-19","6.49",," 1419","0.03",,"60","55",,"  170","  160","12.1","15.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-20","6.04",," 1104","0.17",,"57","55",,"  170","  200","10.1","19.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-21","4.47",," 0745","0.00",,"66","53",,"  160","  170","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-22","2.91",," 1648","0.00",,"74","51",,"  300","  320","12.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-23","3.80",," 1519","0.00",,"78","58",,"  310","  340","8.9","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-24","3.80",," 1515","0.00",,"76","57",,"  160","   30","10.1","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-25","3.80",," 1454","0.00",,"67","58",,"  260","   50","8.9","25.9","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-26","4.25",," 0436","0.00",,"68","55",,"  150","  220","10.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-27","3.80",," 1729","0.00",,"72","54",,"  320","  310","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-28","5.14",," 1623","0.00",,"73","55",,"  190","  230","14.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-29","4.47",," 1905","0.00",,"67","54",,"  210","  270","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-06-30","4.92",," 1217","0.00",,"67","51",,"  150","  270","13.0","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-01","3.36",," 1746","0.02",,"63","54",,"  190","  200","10.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-02","2.46",," 0714","0.17",,"67","55",,"  210","  270","8.9","15.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-03","4.03",," 1257","0.00",,"69","54",,"  150","  150","13.0","15.0",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-04","3.80",," 1217","0.07",,"67","55",,"  160","  160","12.1","16.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-05","4.25",," 1520","0.00",,"66","54",,"  300","  290","10.1","16.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-06","4.70",," 1516","0.00",,"79","53",,"  300","  320","15.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-07","5.59",," 1621","0.00",,"88","62",,"  300","  300","14.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-08","3.36",," 1726","0.00",,"94","64",,"  300","  320","10.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-09","3.80",," 1954","0.00",,"91","64",,"  300","   40","10.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-10","3.36",," 0457","0.00",,"83","64",,"  270","  220","8.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-11","6.71",," 2248","0.00",,"75","60",,"  190","  190","12.1","17.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-12","6.04",," 1645","0.00",,"69","55",,"  190","   90","14.1","25.9","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-13","3.58",," 0406","0.00",,"71","52",,"  170","  210","10.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-14","4.03",," 1557","0.00",,"79","56",,"  310","  300","13.0","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-15","4.03",," 1757","0.00",,"80","58",,"  300","  320","8.9","13.0",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-16","5.82",," 0757","0.00",,"70","54",,"  150","  140","12.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-17","4.25",," 0501","0.00",,"72","52",,"  160","  210","8.9","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-18","6.71",," 1548","0.00",,"67","54",,"  170","  220","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-19","3.58",," 1636","0.00",,"72","54",,"  180","  220","8.9","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-20","1.79",," 1038","0.00",,"76","55",,"  210","  240","6.9","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-21","3.58",," 1209","0.00",,"81","54",,"  270","  260","10.1","19.9","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-22","6.04",," 1641","0.00",,"68","56",,"  170","  240","14.1","23.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-23","4.70",," 1745","0.00",,"77","54",,"  330","  330","13.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-24","4.70",," 2255","0.00",,"83","58",,"   40","   40","6.0","10.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-25","4.47",," 0731","0.00",,"85","60",,"  300","   90","13.0","30.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-26","2.46",," 1640","0.00",,"86","60",,"  310","  320","8.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-27","5.14",," 1209","0.00",,"80","55",,"  170","  200","10.1","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-28","4.25",," 0841","0.00",,"77","55",,"  160","   20","8.9","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-29","4.03",," 1131","0.00",,"73","56",,"  160","  330","10.1","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-30","2.01",," 1627","0.00",,"78","54",,"  320","  280","8.9","17.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-07-31","5.82",," 1822","0.00",,"70","55",,"  190","  340","12.1","19.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-01","3.13",," 1631","0.00",,"72","56",,"  160","  260","10.1","16.1",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-02","2.24",," 1744","0.00",,"76","56",,"  300","  260","8.9","18.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-03","4.03",," 0742","0.00",,"77","57",,"  310","  200","8.9","18.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-04","2.46",," 1339","0.00",,"82","60",,"  320","  310","13.0","17.0",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-05","2.68",," 0322","0.04",,"87","61",,"  160","  240","8.9","15.0",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-06","6.49",," 1053","0.00",,"69","57",,"  170","  110","12.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-07","6.93",," 1006","0.16",,"67","58",,"  170","  200","12.1","19.9","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-08","4.47",," 1042","0.01",,"71","58",,"  240","  110","8.9","14.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-09","3.58",," 1653","0.00",,"67","59",,"  230","  240","8.1","17.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-10","3.80",," 1620","0.00",,"71","56",,"  190","  260","10.1","21.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-11","2.01",," 1606","0.00",,"79","57",,"  240","  250","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-12","2.91",," 1623","0.00",,"78","56",,"  300","  270","8.9","16.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-13","4.92",," 1130","0.00",,"86","62",,"  320","  310","13.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-14","4.70",," 1531","0.00",,"92","64",,"  300","  320","13.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-15","3.80",," 1507","0.00",,"95","65",,"  320","  310","13.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-16","3.36",," 1625","0.00",,"90","61",,"  300","  300","10.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-17","3.80",," 2307","0.00",,"89","59",,"  170","  150","14.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-18","8.05",," 1800","0.00",,"72","59",,"  170","  220","18.1","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-19","4.03",," 1628","0.00",,"70","58",,"  240","  240","14.1","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-20","3.13",," 1728","0.00",,"70","55",,"  300","  240","8.9","17.0",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-21","2.01",," 1850","0.01",,"72","54",,"  310","  310","8.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-22","4.03",," 0932","0.00",,"69","57",,"  170","  190","10.1","13.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-23","3.58",," 1707","0.00",,"75","54",,"  320","  320","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-24","3.80",," 1519","0.00",,"81","57",,"  300","  310","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-25","3.80",," 1548","0.00",,"84","59",,"  310","  300","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-26","5.14",," 1442","0.00",,"66","56",,"   50","   50","18.1","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-27","4.92",," 1631","0.00",,"71","56",,"  310","  320","13.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-28","2.91",," 1257","0.00",,"69","52",,"  300","  270","13.0","32.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-29","7.83",," 1410","0.00",,"68","52",,"  170","  170","16.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-30","3.13",," 1203","0.00",,"71","54",,"  170","  310","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-08-31","10.29",," 2000","0.37",,"61","54",,"  190","  180","16.1","23.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-01","2.68",," 0308","0.00",,"72","59",,"  160","  210","10.1","16.1",,,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-02","4.47",," 1140","0.00",,"74","55",,"  300","  240","13.0","33.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-03","2.46",," 1457","0.00",,"83","56",,"  300","  280","13.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-04","5.37",," 1231","0.02",,"67","54",,"  140","  220","12.1","23.9","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-05","5.14",," 1658","0.00",,"67","53",,"  190","  230","12.1","32.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-06","7.61",," 1352","0.12",,"63","53",,"  160","  220","16.1","30.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-07","2.91",," 1358","0.04",,"69","57",,"  290","  250","8.9","16.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-08","3.13",," 1647","0.22",,"65","56",,"  190","  220","8.9","19.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-09","6.04",," 1747","0.02",,"65","56",,"  180","   80","12.1","25.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-10","5.37",," 1723","0.00",,"66","56",,"  170","  200","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-11","4.47",," 1350","0.00",,"68","55",,"  170","  190","10.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-12","8.95",," 1419","0.00",,"73","58",,"  190","  200","18.1","29.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-13","3.36",," 1123","0.00",,"70","59",,"  320","  290","12.1","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-14","1.57",," 0525","0.00",,"71","57",,"  280","  250","6.9","17.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-15","2.68",," 1130","0.22",,"71","56",,"  150","  200","10.1","17.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-16","2.24",," 0354","0.43",,"67","61",,"  170","  210","8.1","15.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-17","3.36",," 0708","0.94",,"66","60",,"  280","  250","8.9","16.1","    1","    1",,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-18","4.70",," 1745","0.82",,"75","61",,"  140","  150","10.1","13.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-19","5.82",," 1307","0.48",,"69","61",,"  160","  170","16.1","29.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-20","9.62",," 1208","0.00",,"67","57",,"  170","  170","19.9","25.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-21","4.03",," 1128","0.00",,"66","52",,"  310","  250","12.1","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-22","2.91",," 2321","0.00",,"69","50",,"  160","  200","8.9","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-23","6.49",," 1751","0.23",,"60","54",,"  170","  210","14.1","23.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-24","4.70",," 1006","0.00",,"69","54",,"  140","  230","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-25","6.49",," 1328","0.00",,"76","52",,"  150","  250","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-26","6.04",," 1232","0.27",,"70","61",,"  100","  160","14.1","21.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-27","4.92",," 1027","0.04",,"78","64",,"  140","   60","10.1","23.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-28","2.24",," 1439","0.01",,"69","56",,"  340","  340","8.9","15.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-29","3.13",," 1332","0.00",,"64","54",,"  320","  290","8.9","14.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-09-30","3.80",," 1408","0.00",,"69","54",,"  310","  310","8.9","14.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-01","5.82",," 1226","0.00",,"67","53",,"  150","  170","16.1","21.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-02","2.68",," 0448","0.00",,"66","57",,"  300","  260","8.9","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-03","2.91",," 1559","0.00",,"63","55",,"  150","  190","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-04","4.25",," 1609","0.00",,"62","51",,"  150","  250","13.0","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-05","2.91",," 1444","0.00",,"63","46",,"  320","  300","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-06","3.13",," 0621","0.01",,"67","50",,"  300","   10","8.9","13.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-07","7.16",," 1008","0.00",,"66","50",,"  160","  190","15.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-08","4.25",," 1424","0.13",,"68","56",,"  140","   10","8.9","23.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-09","4.03",," 2000","1.05",,"63","58",,"  150","  150","13.0","15.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-10","4.92",," 0331","0.83",,"64","51",,"  190","  190","15.0","21.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-11","6.26",," 1715","0.00",,"61","47",,"  160","  160","15.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-12","1.57",," 1539","0.00",,"63","45",,"  300","  320","6.9","8.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-13","2.91",," 1140","0.01",,"68","46",,"  170","  250","12.1","17.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-14","4.92",," 1617","0.13",,"61","48",,"  150","  330","10.1","15.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-15","4.03",," 1203","0.00",,"59","46",,"  320","   70","10.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-16","2.24",," 1533","0.00",,"57","44",,"  300","  320","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-17","2.01",," 1350","0.00",,"58","39",,"  300","  300","8.9","13.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-18","2.24",," 0803","0.00",,"59","41",,"  290","  160","6.9","10.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-19","2.01",," 1416","0.00",,"63","43",,"  300","  260","8.9","17.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-20","1.79",," 1520","0.01",,"65","45",,"  270","  250","8.1","15.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-21","6.49",," 1634","0.02",,"61","45",,"  160","  200","14.1","25.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-22","4.92",," 0614","0.12",,"60","52",,"  180","  210","15.0","25.1","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-23","3.58",," 1337","0.56",,"60","51",,"  170","  180","12.1","15.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-24","12.53",," 1245","0.60",,"54","49",,"  160","  170","23.0","30.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-25","14.54",," 1035","0.38",,"53","47",,"  170","  180","25.1","35.1","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-26","10.51",," 0636","0.17",,"49","46",,"  170","  170","21.0","30.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-27","5.59",," 2053","0.00",,"63","47",,"  120","  120","13.0","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-28","3.36",," 0056","0.11",,"60","51",,"  110","  130","15.0","19.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-29","3.80",," 1209","0.01",,"61","44",,"  190","  220","8.9","17.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-30","3.36",," 2354","0.46",,"53","39",,"  140","  170","12.1","15.0","    1",,,,"    1",
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-10-31","7.38",," 0313","0.09",,"58","48",,"  180","  200","16.1","28.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-01","6.26",," 1633","1.35",,"57","50",,"  130","  190","21.0","28.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-02","3.80",," 1215","0.00",,"65","51",,"  160","  260","10.1","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-03","2.46",," 1630","0.00",,"69","49",,"  320","  230","8.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-04","2.01",," 1342","0.00",,"69","46",,"  150","  210","8.9","18.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-05","2.91",," 1705","0.11",,"57","50",,"  300","  300","10.1","15.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-06","5.14",," 1955","0.75",,"56","49",,"  160","  140","16.1","21.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-07","9.17",," 0408","0.02",,"57","44",,"  170","  200","16.1","23.0","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-08","7.61",," 1728","0.00",,"53","42",,"  190","  230","13.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-09","4.03",," 1307","0.20",,"48","40",,"  120","  110","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-10","2.24",," 1148","0.00",,"52","37",,"  320","  260","8.9","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-11","6.49",," 1758","0.08",,"51","34",,"  150","  210","14.1","21.9","    1",,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2010-11-12","2.91",," 1010","0.00",,"57","38",,"  140","  190","12.1","14.1","    1",,,,"    1",
